CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
1516,105690067202600003,202600003,2026-05-06 23:59:00,1228,67,1,1,2,13,1,5014,2026-05-05 22:59:00,2026-05-06 01:59:00,2026-05-06 19:59:00,13.450141,75.008055,Two persons on a bike snatched a mangalsutra near a school after threatening the complainant.
1517,105680040202600003,202600003,2026-05-17 14:02:00,1140,40,1,2,2,14,1,5002,2026-05-17 03:02:00,2026-05-17 04:02:00,2026-05-17 14:02:00,13.943352,75.164123,Household articles and ear studs were stolen from the complainant's house near a bank ATM.
1518,105550051202500009,202500009,2025-02-08 16:57:00,1251,51,1,2,1,21,2,5020,2025-02-08 09:57:00,2025-02-08 11:57:00,2025-02-08 14:57:00,16.046552,74.861216,A quarrel near a vegetable market led to the complainant being beaten and hurt.
1519,105810027202400013,202400013,2024-05-16 18:42:00,1197,27,1,1,3,30,3,5011,2024-05-16 15:42:00,2024-05-16 15:42:00,2024-05-16 18:42:00,13.15486,78.281221,"Near a hospital gate, an unknown person outraged the modesty of the complainant at dusk."
1520,105680037202500014,202500014,2025-09-06 20:30:00,1154,37,1,2,4,40,2,5025,2025-09-06 11:30:00,2025-09-06 13:30:00,2025-09-06 14:30:00,14.023589,75.338729,The complainant was cheated of money near a temple on a false promise at dusk.
1521,105740036202600005,202600005,2026-01-08 11:54:00,1025,36,1,2,2,11,2,5002,2026-01-08 07:54:00,2026-01-08 09:54:00,2026-01-08 11:54:00,12.996396,76.233664,Unknown persons entered through the main door lock at night and took gold ornaments and cash.
1522,105750063202600006,202600006,2026-01-10 15:13:00,1201,63,1,1,2,13,2,5006,2026-01-10 07:13:00,2026-01-10 07:13:00,2026-01-10 09:13:00,12.844997,75.316699,The complainant was assaulted near a jewellery shop and two gold bangles was taken forcibly.
1523,105770018202400011,202400011,2024-03-25 08:21:00,1030,18,1,1,3,30,1,5022,2024-03-23 22:21:00,2024-03-24 00:21:00,2024-03-25 08:21:00,12.089188,76.468035,"Near an apartment complex, an unknown person outraged the modesty of the complainant at dusk."
1524,105840007202500012,202500012,2025-03-13 02:59:00,1237,7,1,1,1,22,1,5004,2025-03-10 10:59:00,2025-03-10 11:59:00,2025-03-12 23:59:00,12.587198,77.38098,An attempt was made on the complainant's life near a wedding hall using a sharp weapon.
1525,105790055202600007,202600007,2026-03-04 13:47:00,1020,55,1,2,4,40,2,5014,2026-03-04 05:47:00,2026-03-04 07:47:00,2026-03-04 09:47:00,17.260171,76.776391,An unknown person defrauded the complainant of cash promising ear studs in the early hours.
1526,105780019202400008,202400008,2024-06-21 16:35:00,1251,19,1,2,4,40,1,5018,2024-06-19 12:35:00,2024-06-19 14:35:00,2024-06-21 14:35:00,12.101559,77.199349,An unknown person defrauded the complainant of cash promising ear studs during the afternoon.
1527,105750065202400010,202400010,2024-04-24 17:08:00,1191,65,1,2,2,10,2,5024,2024-04-24 07:08:00,2024-04-24 07:08:00,2024-04-24 14:08:00,12.887219,75.29708,a laptop bag was pulled off the complainant's neck near a bank ATM; the accused ran into a bylane.
1528,105780020202600005,202600005,2026-04-05 02:32:00,1122,20,1,1,3,30,2,5020,2026-04-04 21:32:00,2026-04-05 00:32:00,2026-04-05 02:32:00,12.052594,77.080345,"The complainant, a woman, was harassed and assaulted near a school at dusk."
1529,105780020202400012,202400012,2024-12-20 15:07:00,1120,20,1,1,3,30,1,5016,2024-12-19 16:07:00,2024-12-19 19:07:00,2024-12-20 14:07:00,12.034813,77.070499,"The complainant, a woman, was harassed and assaulted near a petrol bunk late in the evening."
1530,105660045202400012,202400012,2024-02-29 03:25:00,1211,45,1,2,4,40,2,5015,2024-02-28 17:25:00,2024-02-28 18:25:00,2024-02-29 00:25:00,14.208524,76.554129,The complainant was cheated of money near a bank ATM on a false promise in the early hours.
1531,105740036202400010,202400010,2024-02-14 02:27:00,1255,36,1,1,1,22,2,5007,2024-02-13 21:27:00,2024-02-14 00:27:00,2024-02-14 00:27:00,13.044736,76.216152,An attempt was made on the complainant's life near a government office using a sharp weapon.
1532,105660047202500014,202500014,2025-04-28 06:16:00,1153,47,1,1,2,13,2,5008,2025-04-28 05:16:00,2025-04-28 07:16:00,2025-04-28 06:16:00,14.072177,76.503909,Two persons on a bike snatched a laptop bag near a petrol bunk after threatening the complainant.
1533,105750063202500012,202500012,2025-01-18 22:14:00,1227,63,1,1,1,20,1,5015,2025-01-18 08:14:00,2025-01-18 09:14:00,2025-01-18 19:14:00,12.84421,75.317866,The deceased was found with injuries near a hospital gate; murder is suspected.
1534,105770018202500012,202500012,2025-04-16 14:47:00,1193,18,1,2,2,10,2,5021,2025-04-16 11:47:00,2025-04-16 11:47:00,2025-04-16 12:47:00,12.082189,76.473104,An unidentified person grabbed ear studs from the complainant close to a government office and disappeared.
1535,105780021202600003,202600003,2026-06-04 08:55:00,1158,21,1,1,2,13,2,5009,2026-06-04 04:55:00,2026-06-04 04:55:00,2026-06-04 06:55:00,11.960302,77.182152,The complainant was assaulted near a park gate and a handbag was taken forcibly.
1536,105550048202500007,202500007,2025-12-27 19:00:00,1057,48,1,2,1,21,1,5003,2025-12-26 02:00:00,2025-12-26 05:00:00,2025-12-27 19:00:00,16.012875,74.877051,The complainant sustained injuries in an assault near a bus stop at dusk.
1537,105550051202400015,202400015,2024-05-19 09:36:00,1026,51,1,1,3,30,1,5018,2024-05-18 16:36:00,2024-05-18 17:36:00,2024-05-19 05:36:00,16.016889,74.842897,"The complainant, a woman, was harassed and assaulted near a temple late in the evening."
1538,105740035202400007,202400007,2024-10-08 00:38:00,1190,35,1,2,2,11,1,5009,2024-10-05 00:38:00,2024-10-05 03:38:00,2024-10-07 19:38:00,13.030795,76.025245,On returning from a trip the complainant found the rear door forced and valuables gone.
1539,105740035202500015,202500015,2025-10-03 22:55:00,1221,35,1,2,2,14,2,5002,2025-10-03 12:55:00,2025-10-03 14:55:00,2025-10-03 19:55:00,13.017831,76.073743,two gold bangles was found missing from the complainant's shop near a park gate late in the evening.
1540,105650060202400008,202400008,2024-06-04 23:53:00,1216,60,1,1,2,13,3,5009,2024-06-04 18:53:00,2024-06-04 21:53:00,2024-06-04 19:53:00,14.983696,76.57423,Two persons on a bike snatched two gold bangles near a hospital gate after threatening the complainant.
1541,105820031202500007,202500007,2025-05-13 05:12:00,1273,31,1,2,2,12,1,5025,2025-05-11 14:12:00,2025-05-11 14:12:00,2025-05-13 03:12:00,13.623017,77.873492,a Honda Activa parked near a vegetable market was found missing during the afternoon.
1542,105550051202500010,202500010,2025-03-01 04:02:00,1190,51,1,1,3,30,1,5002,2025-02-27 17:02:00,2025-02-27 17:02:00,2025-03-01 00:02:00,16.002289,74.851819,"Near a government office, an unknown person outraged the modesty of the complainant late in the evening."
1543,105730014202600006,202600006,2026-03-29 17:56:00,1001,14,1,2,2,14,3,5014,2026-03-29 09:56:00,2026-03-29 11:56:00,2026-03-29 15:56:00,12.577693,76.68335,a mangalsutra was found missing from the complainant's shop near a petrol bunk around noon.
1544,105660046202500010,202500010,2025-09-25 23:02:00,1261,46,1,1,1,20,2,5010,2025-09-25 19:02:00,2025-09-25 19:02:00,2025-09-25 22:02:00,14.10441,76.57858,The body of a person was found near a vegetable market in the early hours; a case of murder is registered.
1545,105660047202400009,202400009,2024-03-26 08:12:00,1157,47,1,2,2,11,2,5015,2024-03-25 20:12:00,2024-03-25 21:12:00,2024-03-26 04:12:00,14.061645,76.482004,Unknown persons entered through the rear door in the early hours and took gold ornaments and cash.
1546,105740035202500016,202500016,2025-11-08 16:07:00,1244,35,1,1,3,30,2,5005,2025-11-08 06:07:00,2025-11-08 09:07:00,2025-11-08 14:07:00,12.981785,76.049255,"Near a vegetable market, an unknown person outraged the modesty of the complainant around noon."
1547,105670043202400012,202400012,2024-11-18 01:37:00,1218,43,1,2,2,14,1,5025,2024-11-16 02:37:00,2024-11-16 02:37:00,2024-11-17 21:37:00,14.333405,75.941574,The complainant reported theft of a mangalsutra from the premises near a vegetable market.
1548,105660045202600008,202600008,2026-05-13 10:01:00,1096,45,1,1,1,22,2,5016,2026-05-13 05:01:00,2026-05-13 08:01:00,2026-05-13 10:01:00,14.202152,76.523715,An attempt was made on the complainant's life near an apartment complex using a sharp weapon.
1549,105550048202500008,202500008,2025-05-10 23:06:00,1249,48,1,2,4,40,1,5007,2025-05-08 20:06:00,2025-05-08 23:06:00,2025-05-10 21:06:00,16.002512,74.858267,An unknown person defrauded the complainant of cash promising a mangalsutra in the early hours.
1550,105680040202500010,202500010,2025-06-26 14:54:00,1174,40,1,1,3,30,2,5001,2025-06-26 04:54:00,2025-06-26 05:54:00,2025-06-26 09:54:00,13.986504,75.125624,"The complainant, a woman, was harassed and assaulted near a temple around noon."
1551,105550049202400009,202400009,2024-09-03 19:08:00,1197,49,1,1,1,22,1,5002,2024-09-01 22:08:00,2024-09-02 00:08:00,2024-09-03 19:08:00,16.158226,74.919305,An attempt was made on the complainant's life near a park gate using a sharp weapon.
1552,105810027202400014,202400014,2024-02-23 20:55:00,1194,27,1,2,4,40,2,5002,2024-02-23 11:55:00,2024-02-23 11:55:00,2024-02-23 18:55:00,13.162311,78.273538,An unknown person defrauded the complainant of cash promising a wallet with cash during office hours.
1553,105660047202500015,202500015,2025-03-05 17:45:00,1093,47,1,2,1,21,2,5006,2025-03-05 09:45:00,2025-03-05 10:45:00,2025-03-05 16:45:00,14.076674,76.5095,The complainant was assaulted with a stick near a petrol bunk and injured.
1554,105670042202400019,202400019,2024-07-02 07:17:00,1208,42,1,1,1,22,1,5014,2024-06-29 19:17:00,2024-06-29 21:17:00,2024-07-02 06:17:00,14.433177,75.942821,An attempt was made on the complainant's life near a bank ATM using a sharp weapon.
1555,105750064202400008,202400008,2025-01-01 06:41:00,1232,64,1,1,3,30,1,5010,2024-12-30 06:41:00,2024-12-30 07:41:00,2025-01-01 04:41:00,12.959601,75.38561,"Near a government office, an unknown person outraged the modesty of the complainant at dusk."
1556,105820032202600005,202600005,2026-02-15 01:11:00,1272,32,1,1,1,20,1,5024,2026-02-12 10:11:00,2026-02-12 11:11:00,2026-02-14 19:11:00,13.480505,77.853193,The deceased was found with injuries near a jewellery shop; murder is suspected.
1557,105830005202600002,202600002,2026-03-31 09:52:00,1262,5,1,2,2,11,2,5008,2026-03-31 06:52:00,2026-03-31 07:52:00,2026-03-31 09:52:00,13.150097,77.50599,Unknown persons entered through the compound gate late in the evening and took gold ornaments and cash.
1558,105730014202400006,202400006,2024-12-11 03:02:00,1051,14,1,1,1,22,2,5007,2024-12-10 20:02:00,2024-12-10 21:02:00,2024-12-10 22:02:00,12.578542,76.698935,The complainant was attacked with a weapon near a wedding hall around noon and grievously injured.
1559,105710025202400006,202400006,2024-03-29 19:56:00,1232,25,1,2,4,40,1,5018,2024-03-29 01:56:00,2024-03-29 04:56:00,2024-03-29 17:56:00,13.421391,76.831968,An unknown person defrauded the complainant of cash promising a mangalsutra during the afternoon.
1560,105690069202500006,202500006,2025-03-21 04:38:00,1063,69,1,2,4,40,1,5021,2025-03-19 16:38:00,2025-03-19 18:38:00,2025-03-20 23:38:00,13.363543,74.745042,An unknown person defrauded the complainant of cash promising ear studs around noon.
1561,105770015202500010,202500010,2025-05-21 19:33:00,1205,15,1,1,1,20,1,5014,2025-05-21 10:33:00,2025-05-21 13:33:00,2025-05-21 18:33:00,12.108194,76.412159,The body of a person was found near a park gate during the afternoon; a case of murder is registered.
1562,105680040202500011,202500011,2025-12-20 00:16:00,1253,40,1,2,2,11,1,5003,2025-12-18 19:16:00,2025-12-18 19:16:00,2025-12-20 00:16:00,13.931374,75.130316,Unknown persons entered through the main door lock at night and took gold ornaments and cash.
1563,105780021202400008,202400008,2024-07-11 07:16:00,1002,21,1,2,2,14,3,5025,2024-07-11 03:16:00,2024-07-11 03:16:00,2024-07-11 04:16:00,11.924055,77.208123,Household articles and a mangalsutra were stolen from the complainant's house near a government office.
1564,105820031202500008,202500008,2025-11-22 15:30:00,1163,31,1,2,2,11,1,5023,2025-11-21 08:30:00,2025-11-21 10:30:00,2025-11-22 09:30:00,13.589039,77.885633,Unknown persons entered through the roof ventilator in the early hours and took gold ornaments and cash.
1565,105650059202400007,202400007,2024-10-17 10:40:00,1221,59,1,2,2,11,2,5017,2024-10-16 22:40:00,2024-10-16 23:40:00,2024-10-17 04:40:00,15.017702,76.52717,The house near a government office was burgled via the kitchen door; a mobile phone was reported stolen.
1566,105720002202500013,202500013,2025-09-15 06:37:00,1060,2,1,2,2,12,1,5015,2025-09-14 14:37:00,2025-09-14 14:37:00,2025-09-15 03:37:00,12.874866,77.635446,Unknown persons rode away a TVS scooter parked near an apartment complex late in the evening.
1567,105650059202400008,202400008,2024-07-03 15:12:00,1095,59,1,1,1,20,2,5011,2024-07-03 11:12:00,2024-07-03 14:12:00,2024-07-03 15:12:00,14.980601,76.555536,The deceased was found with injuries near a school; murder is suspected.
1568,105780021202400009,202400009,2024-05-24 22:41:00,1060,21,1,2,2,14,2,5008,2024-05-24 13:41:00,2024-05-24 13:41:00,2024-05-24 17:41:00,11.973509,77.206611,a wallet with cash was found missing from the complainant's shop near a hospital gate at night.
1569,105770018202400012,202400012,2024-08-05 13:56:00,1181,18,1,1,3,30,2,5015,2024-08-05 04:56:00,2024-08-05 07:56:00,2024-08-05 08:56:00,12.091033,76.502534,"The complainant, a woman, was harassed and assaulted near a government office at dusk."
1570,105840010202400008,202400008,2024-11-27 16:02:00,1097,10,1,1,2,13,2,5021,2024-11-27 08:02:00,2024-11-27 10:02:00,2024-11-27 15:02:00,12.618664,77.261879,The complainant was assaulted near a school and a mobile phone was taken forcibly.
1571,105840010202400009,202400009,2024-07-13 02:16:00,1095,10,1,2,2,12,1,5013,2024-07-10 12:16:00,2024-07-10 15:16:00,2024-07-12 23:16:00,12.649707,77.247207,a Hero Splendor left near a vegetable market could not be traced; the steering lock was broken.
1572,105750062202400014,202400014,2024-05-04 05:36:00,1063,62,1,2,1,21,2,5014,2024-05-03 19:36:00,2024-05-03 19:36:00,2024-05-04 00:36:00,12.942424,75.182178,A quarrel near a vegetable market led to the complainant being beaten and hurt.
1573,105840009202500010,202500010,2025-11-19 15:39:00,1113,9,1,2,1,21,2,5010,2025-11-19 11:39:00,2025-11-19 14:39:00,2025-11-19 12:39:00,12.756004,77.365527,The complainant sustained injuries in an assault near a hospital gate in the early hours.
1574,105780020202400013,202400013,2024-02-06 22:09:00,1034,20,1,2,2,12,2,5004,2024-02-06 14:09:00,2024-02-06 14:09:00,2024-02-06 18:09:00,12.047313,77.081575,a TVS scooter parked near a vegetable market was found missing during the afternoon.
1575,105710024202400011,202400011,2024-05-14 03:49:00,1206,24,1,2,2,14,2,5005,2024-05-13 18:49:00,2024-05-13 18:49:00,2024-05-14 00:49:00,13.308982,76.906713,a mangalsutra kept at the workplace near an apartment complex was stolen late in the evening.
1576,105720002202600002,202600002,2026-02-16 07:33:00,1210,2,1,1,2,13,2,5008,2026-02-16 00:33:00,2026-02-16 01:33:00,2026-02-16 02:33:00,12.911977,77.648934,Two persons on a bike snatched a mangalsutra near a hospital gate after threatening the complainant.
1577,105740036202500015,202500015,2025-10-29 04:48:00,1169,36,1,1,3,30,1,5004,2025-10-27 08:48:00,2025-10-27 11:48:00,2025-10-28 22:48:00,12.989194,76.219036,"Near an apartment complex, an unknown person outraged the modesty of the complainant around noon."
1578,105620053202400012,202400012,2024-06-14 06:26:00,1220,53,1,1,1,22,1,5008,2024-06-11 05:26:00,2024-06-11 07:26:00,2024-06-14 05:26:00,15.400434,75.19569,An attempt was made on the complainant's life near a school using a sharp weapon.
1579,105840008202600003,202600003,2026-03-22 11:49:00,1041,8,1,2,4,40,2,5004,2026-03-22 03:49:00,2026-03-22 03:49:00,2026-03-22 05:49:00,12.72867,77.210118,The complainant was cheated of money near an apartment complex on a false promise at night.
1580,105840007202500013,202500013,2025-07-04 10:54:00,1092,7,1,2,2,14,2,5015,2025-07-04 03:54:00,2025-07-04 05:54:00,2025-07-04 10:54:00,12.589978,77.333629,The complainant reported theft of a handbag from the premises near a petrol bunk.
1581,105830004202400008,202400008,2024-07-09 13:10:00,1010,4,1,2,2,10,1,5009,2024-07-08 16:10:00,2024-07-08 18:10:00,2024-07-09 07:10:00,13.262084,77.477006,"While walking near a vegetable market, a mangalsutra was snatched from the complainant by a passer-by who escaped into the residential layout."
1582,105720003202400010,202400010,2024-04-04 00:28:00,1022,3,1,2,2,10,2,5007,2024-04-03 18:28:00,2024-04-03 18:28:00,2024-04-04 00:28:00,13.003205,77.671909,"While walking near a temple, a wallet with cash was snatched from the complainant by a passer-by who escaped towards the bus stand."
1583,105690067202600004,202600004,2026-05-03 09:32:00,1072,67,1,2,2,14,2,5010,2026-05-03 02:32:00,2026-05-03 05:32:00,2026-05-03 07:32:00,13.409666,74.9716,a handbag kept at the workplace near a park gate was stolen at night.
1584,105710025202400007,202400007,2024-03-10 22:01:00,1110,25,1,2,2,12,2,5012,2024-03-10 19:01:00,2024-03-10 21:01:00,2024-03-10 22:01:00,13.445647,76.859281,a Hero Splendor parked near a petrol bunk was found missing during the afternoon.
1585,105550051202500011,202500011,2025-02-03 19:29:00,1172,51,1,1,1,20,2,5021,2025-02-03 13:29:00,2025-02-03 14:29:00,2025-02-03 15:29:00,16.036665,74.824734,The deceased was found with injuries near a temple; murder is suspected.
1586,105830004202500009,202500009,2026-01-01 22:58:00,1258,4,1,1,1,20,1,5014,2025-12-29 22:58:00,2025-12-29 23:58:00,2026-01-01 22:58:00,13.268147,77.457795,The body of a person was found near a vegetable market during office hours; a case of murder is registered.
1587,105810029202500014,202500014,2025-08-22 04:36:00,1008,29,1,1,2,13,1,5004,2025-08-19 17:36:00,2025-08-19 19:36:00,2025-08-22 02:36:00,13.030253,78.193431,The complainant was waylaid near a temple during the afternoon and robbed of a gold chain at knife-point.
1588,105830006202500010,202500010,2025-09-17 16:39:00,1215,6,1,2,4,40,2,5009,2025-09-17 10:39:00,2025-09-17 11:39:00,2025-09-17 12:39:00,13.266387,77.605901,An unknown person defrauded the complainant of cash promising a gold chain around noon.
1589,105620053202600005,202600005,2026-01-06 16:36:00,1135,53,1,2,4,40,1,5004,2026-01-03 21:36:00,2026-01-03 22:36:00,2026-01-06 12:36:00,15.401503,75.195946,The complainant was cheated of money near a school on a false promise at night.
1590,105740034202400007,202400007,2024-10-30 01:05:00,1142,34,1,2,2,12,3,5023,2024-10-29 17:05:00,2024-10-29 17:05:00,2024-10-29 21:05:00,12.936649,76.044585,Unknown persons rode away a Honda Activa parked near a park gate at dusk.
1591,105660046202600008,202600008,2026-05-12 02:59:00,1203,46,1,1,2,13,1,5021,2026-05-10 14:59:00,2026-05-10 16:59:00,2026-05-12 00:59:00,14.100648,76.538034,Two persons on a bike snatched two gold bangles near a park gate after threatening the complainant.
1592,105840008202600004,202600004,2026-03-12 01:36:00,1020,8,1,1,2,13,1,5007,2026-03-11 15:36:00,2026-03-11 17:36:00,2026-03-11 21:36:00,12.757219,77.195146,The complainant was waylaid near a petrol bunk in the early hours and robbed of a wallet with cash at knife-point.
1593,105670044202500011,202500011,2025-01-18 10:01:00,1229,44,1,1,1,22,1,5006,2025-01-17 00:01:00,2025-01-17 03:01:00,2025-01-18 10:01:00,14.54089,75.99053,An attempt was made on the complainant's life near a petrol bunk using a sharp weapon.
1594,105670042202400020,202400020,2024-07-17 23:01:00,1078,42,1,2,2,10,2,5024,2024-07-17 14:01:00,2024-07-17 16:01:00,2024-07-17 22:01:00,14.401302,75.967139,"While walking near a government office, ear studs was snatched from the complainant by a passer-by who escaped towards the market."
1595,105750065202400011,202400011,2024-10-18 08:26:00,1190,65,1,2,2,14,1,5013,2024-10-16 04:26:00,2024-10-16 06:26:00,2024-10-18 04:26:00,12.88919,75.327757,ear studs was found missing from the complainant's shop near an apartment complex late in the evening.
1596,105660045202400013,202400013,2024-05-27 11:42:00,1145,45,1,2,1,21,3,5018,2024-05-27 05:42:00,2024-05-27 08:42:00,2024-05-27 09:42:00,14.240742,76.499351,The complainant sustained injuries in an assault near a wedding hall around noon.
1597,105750064202500011,202500011,2025-05-14 20:26:00,1166,64,1,2,2,12,1,5016,2025-05-13 18:26:00,2025-05-13 20:26:00,2025-05-14 20:26:00,12.938878,75.382313,Unknown persons rode away a Hero Splendor parked near a government office at night.
1598,105770015202400007,202400007,2024-12-20 12:05:00,1260,15,1,1,1,20,2,5014,2024-12-20 07:05:00,2024-12-20 09:05:00,2024-12-20 08:05:00,12.122836,76.407176,The deceased was found with injuries near a bus stop; murder is suspected.
1599,105550048202500009,202500009,2025-12-09 16:11:00,1100,48,1,1,1,20,2,5011,2025-12-09 05:11:00,2025-12-09 05:11:00,2025-12-09 11:11:00,15.999758,74.874042,The body of a person was found near a school late in the evening; a case of murder is registered.
1600,105690067202400008,202400008,2024-02-23 14:46:00,1092,67,1,2,2,14,1,5008,2024-02-22 01:46:00,2024-02-22 01:46:00,2024-02-23 12:46:00,13.44752,74.962403,Household articles and a laptop bag were stolen from the complainant's house near a wedding hall.
1601,105690068202400008,202400008,2024-10-05 21:38:00,1097,68,1,2,2,10,3,5015,2024-10-05 12:38:00,2024-10-05 12:38:00,2024-10-05 18:38:00,13.433558,74.799419,An unidentified person grabbed two gold bangles from the complainant close to a school and disappeared.
1602,105840007202600003,202600003,2026-04-16 17:09:00,1124,7,1,1,2,13,1,5003,2026-04-15 13:09:00,2026-04-15 14:09:00,2026-04-16 15:09:00,12.597481,77.345956,"Near a vegetable market, unknown persons robbed the complainant of a handbag and fled towards the ring road."
1603,105690067202400009,202400009,2024-04-05 00:05:00,1166,67,1,2,2,10,2,5010,2024-04-04 21:05:00,2024-04-04 21:05:00,2024-04-04 23:05:00,13.429318,74.96614,The complainant states that an unknown person snatched a mangalsutra near a bank ATM during the afternoon and fled towards the flyover.
1604,105830004202500010,202500010,2025-05-05 09:18:00,1112,4,1,2,1,21,1,5003,2025-05-02 07:18:00,2025-05-02 07:18:00,2025-05-05 07:18:00,13.243051,77.49252,A quarrel near a petrol bunk led to the complainant being beaten and hurt.
1605,105670044202500012,202500012,2025-07-05 04:04:00,1040,44,1,1,1,20,1,5005,2025-07-04 05:04:00,2025-07-04 07:04:00,2025-07-05 02:04:00,14.496545,76.02276,A murder was reported near a petrol bunk following a dispute at dusk.
1606,105650060202400009,202400009,2024-01-23 04:26:00,1153,60,1,1,1,20,2,5024,2024-01-22 21:26:00,2024-01-23 00:26:00,2024-01-23 02:26:00,15.03007,76.615032,The body of a person was found near an apartment complex during office hours; a case of murder is registered.
1607,105670041202500006,202500006,2025-09-08 07:51:00,1098,41,1,2,2,14,2,5012,2025-09-07 23:51:00,2025-09-08 01:51:00,2025-09-08 01:51:00,14.401892,75.931496,The complainant reported theft of a wallet with cash from the premises near a jewellery shop.
1608,105770015202600006,202600006,2026-02-02 08:11:00,1160,15,1,2,2,12,2,5019,2026-02-02 00:11:00,2026-02-02 00:11:00,2026-02-02 08:11:00,12.100638,76.400762,Unknown persons rode away a Hero Splendor parked near a petrol bunk around noon.
1609,105840010202600005,202600005,2026-06-02 06:56:00,1067,10,1,2,2,11,1,5024,2026-06-01 03:56:00,2026-06-01 04:56:00,2026-06-02 05:56:00,12.669449,77.245352,On returning from a trip the complainant found the rear door forced and valuables gone.
1610,105720002202600003,202600003,2026-06-04 07:18:00,1200,2,1,2,2,11,2,5014,2026-06-04 02:18:00,2026-06-04 04:18:00,2026-06-04 04:18:00,12.865858,77.625292,Unknown persons entered through the compound gate during office hours and took gold ornaments and cash.
1611,105840007202400011,202400011,2024-06-08 23:19:00,1045,7,1,1,1,20,1,5022,2024-06-06 22:19:00,2024-06-07 01:19:00,2024-06-08 22:19:00,12.632065,77.344447,The deceased was found with injuries near a government office; murder is suspected.
1612,105770016202400019,202400019,2024-10-11 11:45:00,1049,16,1,2,4,40,3,5001,2024-10-11 05:45:00,2024-10-11 08:45:00,2024-10-11 10:45:00,12.236715,76.521681,The complainant was cheated of money near a bank ATM on a false promise during the afternoon.
1613,105820031202400010,202400010,2024-10-02 17:02:00,1018,31,1,1,2,13,2,5001,2024-10-02 10:02:00,2024-10-02 12:02:00,2024-10-02 17:02:00,13.566861,77.897588,The complainant was assaulted near a school and ear studs was taken forcibly.
1614,105770017202500006,202500006,2025-02-09 04:41:00,1173,17,1,2,2,10,1,5015,2025-02-08 18:41:00,2025-02-08 20:41:00,2025-02-09 00:41:00,12.174647,76.368946,"While walking near an apartment complex, a laptop bag was snatched from the complainant by a passer-by who escaped towards the market."
1615,105720003202400011,202400011,2024-04-19 17:12:00,1206,3,1,1,1,20,1,5024,2024-04-17 21:12:00,2024-04-17 23:12:00,2024-04-19 16:12:00,13.000176,77.669673,The body of a person was found near a jewellery shop at night; a case of murder is registered.
1616,105620052202400008,202400008,2024-02-18 12:18:00,1246,52,1,1,2,13,1,5015,2024-02-15 11:18:00,2024-02-15 13:18:00,2024-02-18 11:18:00,15.328785,75.196705,"Near a park gate, unknown persons robbed the complainant of two gold bangles and fled towards the market."
1617,105730011202600003,202600003,2026-04-20 05:55:00,1252,11,1,2,2,11,3,5011,2026-04-19 23:55:00,2026-04-20 00:55:00,2026-04-20 03:55:00,12.519055,76.75323,Unknown persons entered through the main door lock around noon and took gold ornaments and cash.
1618,105550049202400010,202400010,2024-10-13 22:43:00,1273,49,1,2,2,14,2,5002,2024-10-13 21:43:00,2024-10-14 00:43:00,2024-10-13 22:43:00,16.154412,74.956839,two gold bangles was found missing from the complainant's shop near a vegetable market at night.
1619,105790058202600003,202600003,2026-05-16 15:32:00,1197,58,1,2,2,12,1,5022,2026-05-15 14:32:00,2026-05-15 17:32:00,2026-05-16 11:32:00,17.172749,76.889081,a Royal Enfield left near an apartment complex could not be traced; the steering lock was broken.
1620,105790056202400004,202400004,2024-03-08 16:19:00,1007,56,1,1,2,13,2,5003,2024-03-08 15:19:00,2024-03-08 16:19:00,2024-03-08 16:19:00,17.244859,76.957673,The complainant was assaulted near a bank ATM and ear studs was taken forcibly.
1621,105780021202400010,202400010,2024-04-23 03:42:00,1147,21,1,2,4,40,1,5011,2024-04-21 11:42:00,2024-04-21 14:42:00,2024-04-22 22:42:00,11.942615,77.175217,The complainant was cheated of money near a bus stop on a false promise late in the evening.
1622,105750063202600007,202600007,2026-06-24 12:59:00,1267,63,1,2,2,14,1,5005,2026-06-24 01:59:00,2026-06-24 04:59:00,2026-06-24 06:59:00,12.844896,75.276237,ear studs was found missing from the complainant's shop near a bank ATM at dusk.
1623,105770016202500009,202500009,2025-01-30 08:54:00,1151,16,1,2,4,40,3,5018,2025-01-29 23:54:00,2025-01-30 02:54:00,2025-01-30 06:54:00,12.237231,76.559715,The complainant was cheated of money near a temple on a false promise during office hours.
1624,105690068202400009,202400009,2024-05-17 02:41:00,1256,68,1,2,1,21,1,5013,2024-05-16 06:41:00,2024-05-16 08:41:00,2024-05-16 21:41:00,13.468191,74.819037,A quarrel near a jewellery shop led to the complainant being beaten and hurt.
1625,105770018202400013,202400013,2024-03-09 15:13:00,1177,18,1,1,2,13,2,5011,2024-03-09 07:13:00,2024-03-09 10:13:00,2024-03-09 10:13:00,12.122237,76.508149,The complainant was assaulted near a hospital gate and ear studs was taken forcibly.
1626,105730011202500015,202500015,2025-07-31 14:19:00,1150,11,1,2,2,14,1,5020,2025-07-30 15:19:00,2025-07-30 17:19:00,2025-07-31 09:19:00,12.511721,76.78526,a wallet with cash kept at the workplace near a petrol bunk was stolen around noon.
