InvOccuranceTimeID,CaseMasterID,OccuranceFromDate,OccuranceToDate,DayNight
1251,1251,2026-01-08 15:21:00,2026-01-08 16:21:00,Day
1252,1252,2025-11-26 14:33:00,2025-11-26 16:33:00,Day
1253,1253,2025-09-20 16:10:00,2025-09-20 16:10:00,Day
1254,1254,2026-02-28 07:18:00,2026-02-28 09:18:00,Day
1255,1255,2024-07-05 12:19:00,2024-07-05 15:19:00,Day
1256,1256,2024-07-02 08:45:00,2024-07-02 09:45:00,Day
1257,1257,2025-01-05 08:17:00,2025-01-05 10:17:00,Day
1258,1258,2024-03-13 21:13:00,2024-03-13 21:13:00,Night
1259,1259,2024-08-20 16:57:00,2024-08-20 19:57:00,Day
1260,1260,2024-06-16 21:16:00,2024-06-16 23:16:00,Night
1261,1261,2026-02-24 15:28:00,2026-02-24 16:28:00,Day
1262,1262,2024-10-11 23:23:00,2024-10-12 01:23:00,Night
1263,1263,2025-05-06 09:05:00,2025-05-06 10:05:00,Day
1264,1264,2024-07-27 09:10:00,2024-07-27 12:10:00,Day
1265,1265,2025-04-16 21:53:00,2025-04-16 21:53:00,Night
1266,1266,2025-05-31 04:16:00,2025-05-31 05:16:00,Night
1267,1267,2026-01-14 21:05:00,2026-01-14 21:05:00,Night
1268,1268,2025-01-08 03:32:00,2025-01-08 05:32:00,Night
1269,1269,2026-03-19 17:38:00,2026-03-19 20:38:00,Day
1270,1270,2024-09-18 19:41:00,2024-09-18 19:41:00,Night
1271,1271,2025-01-06 02:38:00,2025-01-06 04:38:00,Night
1272,1272,2025-05-03 12:38:00,2025-05-03 14:38:00,Day
1273,1273,2024-09-14 22:09:00,2024-09-14 22:09:00,Night
1274,1274,2025-01-09 23:22:00,2025-01-10 00:22:00,Night
1275,1275,2024-03-27 11:12:00,2024-03-27 14:12:00,Day
1276,1276,2026-03-28 05:45:00,2026-03-28 07:45:00,Night
1277,1277,2025-04-03 02:35:00,2025-04-03 03:35:00,Night
1278,1278,2025-10-11 00:23:00,2025-10-11 00:23:00,Night
1279,1279,2024-01-31 16:41:00,2024-01-31 19:41:00,Day
1280,1280,2026-01-03 08:11:00,2026-01-03 08:11:00,Day
1281,1281,2025-06-24 03:28:00,2025-06-24 04:28:00,Night
1282,1282,2024-08-18 03:59:00,2024-08-18 06:59:00,Night
1283,1283,2025-05-17 05:02:00,2025-05-17 06:02:00,Night
1284,1284,2025-01-21 03:31:00,2025-01-21 04:31:00,Night
1285,1285,2025-11-07 16:23:00,2025-11-07 19:23:00,Day
1286,1286,2026-01-03 21:46:00,2026-01-03 21:46:00,Night
1287,1287,2025-02-03 14:30:00,2025-02-03 17:30:00,Day
1288,1288,2024-10-18 15:24:00,2024-10-18 16:24:00,Day
1289,1289,2024-11-18 13:58:00,2024-11-18 15:58:00,Day
1290,1290,2024-03-01 13:00:00,2024-03-01 13:00:00,Day
1291,1291,2025-09-20 06:13:00,2025-09-20 08:13:00,Day
1292,1292,2025-10-26 09:15:00,2025-10-26 09:15:00,Day
1293,1293,2026-02-19 03:55:00,2026-02-19 04:55:00,Night
1294,1294,2026-01-22 00:21:00,2026-01-22 00:21:00,Night
1295,1295,2024-07-03 23:26:00,2024-07-04 02:26:00,Night
1296,1296,2025-10-18 20:47:00,2025-10-18 21:47:00,Night
1297,1297,2025-02-27 03:04:00,2025-02-27 05:04:00,Night
1298,1298,2025-08-29 05:25:00,2025-08-29 05:25:00,Night
1299,1299,2024-09-25 22:24:00,2024-09-25 23:24:00,Night
1300,1300,2024-09-18 18:11:00,2024-09-18 18:11:00,Day
1301,1301,2024-02-22 20:15:00,2024-02-22 22:15:00,Night
1302,1302,2025-09-08 20:34:00,2025-09-08 23:34:00,Night
1303,1303,2025-05-25 17:01:00,2025-05-25 17:01:00,Day
1304,1304,2024-08-14 04:51:00,2024-08-14 06:51:00,Night
1305,1305,2026-03-10 02:57:00,2026-03-10 03:57:00,Night
1306,1306,2024-01-05 05:22:00,2024-01-05 05:22:00,Night
1307,1307,2025-10-02 05:27:00,2025-10-02 06:27:00,Night
1308,1308,2025-01-17 14:23:00,2025-01-17 17:23:00,Day
1309,1309,2025-03-27 12:25:00,2025-03-27 15:25:00,Day
1310,1310,2025-07-13 05:52:00,2025-07-13 05:52:00,Night
1311,1311,2025-07-31 07:55:00,2025-07-31 08:55:00,Day
1312,1312,2025-04-02 16:12:00,2025-04-02 18:12:00,Day
1313,1313,2025-08-19 03:51:00,2025-08-19 06:51:00,Night
1314,1314,2025-08-01 02:19:00,2025-08-01 03:19:00,Night
1315,1315,2025-07-16 15:17:00,2025-07-16 15:17:00,Day
1316,1316,2024-01-31 03:12:00,2024-01-31 06:12:00,Night
1317,1317,2026-02-01 13:08:00,2026-02-01 16:08:00,Day
1318,1318,2024-01-10 00:50:00,2024-01-10 00:50:00,Night
1319,1319,2025-12-12 04:29:00,2025-12-12 04:29:00,Night
1320,1320,2025-10-13 20:56:00,2025-10-13 23:56:00,Night
1321,1321,2026-06-12 19:52:00,2026-06-12 22:52:00,Night
1322,1322,2025-04-19 21:17:00,2025-04-19 23:17:00,Night
1323,1323,2024-12-02 07:50:00,2024-12-02 07:50:00,Day
1324,1324,2026-02-02 19:10:00,2026-02-02 22:10:00,Night
1325,1325,2025-06-04 11:48:00,2025-06-04 14:48:00,Day
1326,1326,2024-06-09 14:06:00,2024-06-09 16:06:00,Day
1327,1327,2025-10-06 08:52:00,2025-10-06 08:52:00,Day
1328,1328,2025-05-10 02:01:00,2025-05-10 03:01:00,Night
1329,1329,2024-03-12 23:24:00,2024-03-13 00:24:00,Night
1330,1330,2025-04-10 20:15:00,2025-04-10 22:15:00,Night
1331,1331,2025-08-29 00:56:00,2025-08-29 01:56:00,Night
1332,1332,2024-01-27 14:54:00,2024-01-27 14:54:00,Day
1333,1333,2025-07-11 01:50:00,2025-07-11 03:50:00,Night
1334,1334,2024-04-18 00:36:00,2024-04-18 03:36:00,Night
1335,1335,2024-07-15 20:29:00,2024-07-15 23:29:00,Night
1336,1336,2024-12-25 20:49:00,2024-12-25 20:49:00,Night
1337,1337,2024-02-24 21:53:00,2024-02-24 23:53:00,Night
1338,1338,2025-12-21 13:29:00,2025-12-21 16:29:00,Day
1339,1339,2024-09-28 16:50:00,2024-09-28 19:50:00,Day
1340,1340,2025-06-12 10:48:00,2025-06-12 12:48:00,Day
1341,1341,2024-11-01 03:14:00,2024-11-01 05:14:00,Night
1342,1342,2025-10-22 18:41:00,2025-10-22 20:41:00,Day
1343,1343,2024-10-15 08:31:00,2024-10-15 11:31:00,Day
1344,1344,2024-11-23 13:11:00,2024-11-23 13:11:00,Day
1345,1345,2026-05-29 17:04:00,2026-05-29 19:04:00,Day
1346,1346,2025-07-04 07:19:00,2025-07-04 09:19:00,Day
1347,1347,2025-01-09 06:01:00,2025-01-09 06:01:00,Day
1348,1348,2026-03-12 16:19:00,2026-03-12 16:19:00,Day
1349,1349,2024-12-18 22:48:00,2024-12-18 23:48:00,Night
1350,1350,2024-11-11 22:17:00,2024-11-11 23:17:00,Night
1351,1351,2025-10-04 21:05:00,2025-10-04 22:05:00,Night
1352,1352,2026-06-16 17:23:00,2026-06-16 17:23:00,Day
1353,1353,2024-10-21 14:00:00,2024-10-21 14:00:00,Day
1354,1354,2025-09-22 21:39:00,2025-09-22 21:39:00,Night
1355,1355,2025-08-19 06:45:00,2025-08-19 08:45:00,Day
1356,1356,2024-03-04 04:58:00,2024-03-04 04:58:00,Night
1357,1357,2026-01-24 07:48:00,2026-01-24 10:48:00,Day
1358,1358,2024-07-29 03:29:00,2024-07-29 06:29:00,Night
1359,1359,2025-11-25 20:46:00,2025-11-25 22:46:00,Night
1360,1360,2024-01-05 08:23:00,2024-01-05 10:23:00,Day
1361,1361,2025-06-26 12:37:00,2025-06-26 15:37:00,Day
1362,1362,2025-09-01 19:40:00,2025-09-01 20:40:00,Night
1363,1363,2025-08-28 02:48:00,2025-08-28 02:48:00,Night
1364,1364,2024-08-24 22:08:00,2024-08-24 22:08:00,Night
1365,1365,2025-02-21 23:31:00,2025-02-21 23:31:00,Night
1366,1366,2024-03-11 15:47:00,2024-03-11 17:47:00,Day
1367,1367,2025-05-27 10:11:00,2025-05-27 12:11:00,Day
1368,1368,2025-08-12 22:14:00,2025-08-13 00:14:00,Night
1369,1369,2024-12-14 17:30:00,2024-12-14 20:30:00,Day
1370,1370,2025-11-11 04:29:00,2025-11-11 06:29:00,Night
1371,1371,2024-02-20 23:20:00,2024-02-21 00:20:00,Night
1372,1372,2026-03-24 03:02:00,2026-03-24 05:02:00,Night
1373,1373,2024-10-15 05:32:00,2024-10-15 07:32:00,Night
1374,1374,2025-11-04 23:03:00,2025-11-04 23:03:00,Night
1375,1375,2025-03-01 00:49:00,2025-03-01 02:49:00,Night
1376,1376,2026-06-04 23:30:00,2026-06-05 01:30:00,Night
1377,1377,2024-11-25 23:02:00,2024-11-26 00:02:00,Night
1378,1378,2025-12-25 03:50:00,2025-12-25 05:50:00,Night
1379,1379,2025-12-16 14:09:00,2025-12-16 15:09:00,Day
1380,1380,2025-11-18 07:50:00,2025-11-18 08:50:00,Day
1381,1381,2025-05-10 06:48:00,2025-05-10 06:48:00,Day
1382,1382,2026-04-29 01:22:00,2026-04-29 01:22:00,Night
1383,1383,2024-09-26 19:00:00,2024-09-26 20:00:00,Night
1384,1384,2024-02-06 06:37:00,2024-02-06 08:37:00,Day
1385,1385,2024-09-12 20:09:00,2024-09-12 23:09:00,Night
1386,1386,2024-08-16 18:18:00,2024-08-16 18:18:00,Day
1387,1387,2025-01-27 17:32:00,2025-01-27 18:32:00,Day
1388,1388,2024-12-03 14:21:00,2024-12-03 15:21:00,Day
1389,1389,2025-09-15 13:02:00,2025-09-15 14:02:00,Day
1390,1390,2026-02-03 08:24:00,2026-02-03 09:24:00,Day
1391,1391,2025-12-13 15:33:00,2025-12-13 17:33:00,Day
1392,1392,2025-06-22 04:02:00,2025-06-22 06:02:00,Night
1393,1393,2024-07-04 08:30:00,2024-07-04 09:30:00,Day
1394,1394,2025-05-19 21:16:00,2025-05-20 00:16:00,Night
1395,1395,2026-02-19 03:18:00,2026-02-19 04:18:00,Night
1396,1396,2024-12-03 07:25:00,2024-12-03 08:25:00,Day
1397,1397,2025-04-06 02:54:00,2025-04-06 02:54:00,Night
1398,1398,2025-03-25 14:06:00,2025-03-25 17:06:00,Day
1399,1399,2026-06-06 22:07:00,2026-06-06 23:07:00,Night
1400,1400,2025-11-12 18:22:00,2025-11-12 19:22:00,Day
1401,1401,2026-04-26 18:21:00,2026-04-26 18:21:00,Day
1402,1402,2024-04-12 05:21:00,2024-04-12 07:21:00,Night
1403,1403,2026-03-15 12:55:00,2026-03-15 12:55:00,Day
1404,1404,2026-02-13 02:05:00,2026-02-13 03:05:00,Night
1405,1405,2024-11-01 15:27:00,2024-11-01 15:27:00,Day
1406,1406,2025-09-26 20:47:00,2025-09-26 20:47:00,Night
1407,1407,2025-08-06 00:56:00,2025-08-06 01:56:00,Night
1408,1408,2024-08-13 05:50:00,2024-08-13 07:50:00,Night
1409,1409,2025-01-13 06:36:00,2025-01-13 08:36:00,Day
1410,1410,2025-05-10 16:50:00,2025-05-10 18:50:00,Day
1411,1411,2024-01-15 10:03:00,2024-01-15 11:03:00,Day
1412,1412,2024-05-29 10:53:00,2024-05-29 11:53:00,Day
1413,1413,2026-04-12 02:08:00,2026-04-12 02:08:00,Night
1414,1414,2024-04-11 09:15:00,2024-04-11 11:15:00,Day
1415,1415,2024-02-21 11:37:00,2024-02-21 13:37:00,Day
1416,1416,2025-10-20 21:10:00,2025-10-20 23:10:00,Night
1417,1417,2024-08-12 00:00:00,2024-08-12 02:00:00,Night
1418,1418,2025-11-18 18:27:00,2025-11-18 21:27:00,Day
1419,1419,2025-11-04 11:40:00,2025-11-04 12:40:00,Day
1420,1420,2026-04-06 22:37:00,2026-04-07 00:37:00,Night
1421,1421,2025-10-24 17:31:00,2025-10-24 17:31:00,Day
1422,1422,2025-07-05 12:50:00,2025-07-05 15:50:00,Day
1423,1423,2026-04-29 16:06:00,2026-04-29 19:06:00,Day
1424,1424,2024-04-16 04:30:00,2024-04-16 06:30:00,Night
1425,1425,2024-01-25 05:08:00,2024-01-25 07:08:00,Night
1426,1426,2025-02-03 23:53:00,2025-02-04 01:53:00,Night
1427,1427,2026-03-24 21:10:00,2026-03-25 00:10:00,Night
1428,1428,2025-05-22 01:57:00,2025-05-22 02:57:00,Night
1429,1429,2024-06-25 21:59:00,2024-06-26 00:59:00,Night
1430,1430,2024-11-28 20:19:00,2024-11-28 23:19:00,Night
1431,1431,2025-09-24 21:26:00,2025-09-24 23:26:00,Night
1432,1432,2024-03-19 15:32:00,2024-03-19 16:32:00,Day
1433,1433,2026-06-02 07:27:00,2026-06-02 08:27:00,Day
1434,1434,2025-12-09 13:42:00,2025-12-09 16:42:00,Day
1435,1435,2026-01-29 04:39:00,2026-01-29 04:39:00,Night
1436,1436,2026-03-07 09:21:00,2026-03-07 10:21:00,Day
1437,1437,2024-03-28 22:42:00,2024-03-28 22:42:00,Night
1438,1438,2025-04-09 04:12:00,2025-04-09 04:12:00,Night
1439,1439,2024-07-21 12:17:00,2024-07-21 12:17:00,Day
1440,1440,2024-05-14 20:06:00,2024-05-14 20:06:00,Night
1441,1441,2026-01-23 10:05:00,2026-01-23 11:05:00,Day
1442,1442,2025-05-11 13:34:00,2025-05-11 15:34:00,Day
1443,1443,2024-04-12 06:13:00,2024-04-12 07:13:00,Day
1444,1444,2024-09-02 02:11:00,2024-09-02 03:11:00,Night
1445,1445,2024-09-09 03:28:00,2024-09-09 04:28:00,Night
1446,1446,2024-12-30 21:48:00,2024-12-30 22:48:00,Night
1447,1447,2025-06-08 12:45:00,2025-06-08 15:45:00,Day
1448,1448,2025-11-12 18:33:00,2025-11-12 21:33:00,Day
1449,1449,2025-04-18 12:09:00,2025-04-18 13:09:00,Day
1450,1450,2025-12-21 20:22:00,2025-12-21 20:22:00,Night
1451,1451,2024-07-02 18:44:00,2024-07-02 19:44:00,Day
1452,1452,2026-03-06 20:35:00,2026-03-06 20:35:00,Night
1453,1453,2024-10-18 22:43:00,2024-10-18 22:43:00,Night
1454,1454,2026-06-27 12:36:00,2026-06-27 13:36:00,Day
1455,1455,2025-09-29 04:03:00,2025-09-29 07:03:00,Night
1456,1456,2026-04-19 06:48:00,2026-04-19 08:48:00,Day
1457,1457,2024-01-15 06:43:00,2024-01-15 06:43:00,Day
1458,1458,2026-04-17 14:20:00,2026-04-17 14:20:00,Day
1459,1459,2026-05-23 06:13:00,2026-05-23 06:13:00,Day
1460,1460,2026-02-27 16:22:00,2026-02-27 16:22:00,Day
1461,1461,2025-03-10 08:24:00,2025-03-10 09:24:00,Day
1462,1462,2024-07-03 10:11:00,2024-07-03 13:11:00,Day
1463,1463,2026-01-17 17:20:00,2026-01-17 18:20:00,Day
1464,1464,2024-08-02 13:54:00,2024-08-02 16:54:00,Day
1465,1465,2026-04-13 02:56:00,2026-04-13 04:56:00,Night
1466,1466,2024-06-24 17:16:00,2024-06-24 18:16:00,Day
1467,1467,2024-01-20 00:10:00,2024-01-20 02:10:00,Night
1468,1468,2025-07-28 16:05:00,2025-07-28 19:05:00,Day
1469,1469,2024-07-15 21:11:00,2024-07-15 21:11:00,Night
1470,1470,2024-05-16 08:48:00,2024-05-16 09:48:00,Day
1471,1471,2024-06-16 05:03:00,2024-06-16 05:03:00,Night
1472,1472,2024-04-29 22:15:00,2024-04-30 00:15:00,Night
1473,1473,2025-05-16 08:50:00,2025-05-16 10:50:00,Day
1474,1474,2025-11-13 12:19:00,2025-11-13 15:19:00,Day
1475,1475,2024-09-14 04:10:00,2024-09-14 05:10:00,Night
1476,1476,2025-09-02 19:35:00,2025-09-02 21:35:00,Night
1477,1477,2025-12-28 21:05:00,2025-12-28 22:05:00,Night
1478,1478,2026-03-04 06:52:00,2026-03-04 09:52:00,Day
1479,1479,2025-09-26 17:37:00,2025-09-26 17:37:00,Day
1480,1480,2026-06-19 17:03:00,2026-06-19 19:03:00,Day
1481,1481,2026-02-01 22:34:00,2026-02-01 23:34:00,Night
1482,1482,2024-02-07 12:50:00,2024-02-07 14:50:00,Day
1483,1483,2024-06-11 06:28:00,2024-06-11 08:28:00,Day
1484,1484,2024-02-23 12:17:00,2024-02-23 15:17:00,Day
1485,1485,2026-05-10 20:29:00,2026-05-10 21:29:00,Night
1486,1486,2026-01-18 09:13:00,2026-01-18 12:13:00,Day
1487,1487,2024-03-13 20:45:00,2024-03-13 23:45:00,Night
1488,1488,2025-12-01 20:01:00,2025-12-01 20:01:00,Night
1489,1489,2024-04-13 16:16:00,2024-04-13 17:16:00,Day
1490,1490,2024-05-15 11:40:00,2024-05-15 14:40:00,Day
1491,1491,2024-05-04 02:48:00,2024-05-04 02:48:00,Night
1492,1492,2026-03-02 04:58:00,2026-03-02 06:58:00,Night
1493,1493,2025-09-24 10:00:00,2025-09-24 12:00:00,Day
1494,1494,2024-01-15 07:06:00,2024-01-15 07:06:00,Day
1495,1495,2025-10-28 09:54:00,2025-10-28 11:54:00,Day
1496,1496,2025-05-29 23:37:00,2025-05-30 01:37:00,Night
1497,1497,2024-08-27 12:26:00,2024-08-27 14:26:00,Day
1498,1498,2026-04-08 20:29:00,2026-04-08 20:29:00,Night
1499,1499,2024-02-09 18:49:00,2024-02-09 18:49:00,Day
1500,1500,2024-05-29 14:41:00,2024-05-29 14:41:00,Day
1501,1501,2025-08-29 07:01:00,2025-08-29 08:01:00,Day
1502,1502,2025-08-26 15:51:00,2025-08-26 17:51:00,Day
1503,1503,2024-08-01 18:47:00,2024-08-01 19:47:00,Day
1504,1504,2025-02-13 22:13:00,2025-02-13 23:13:00,Night
1505,1505,2024-11-14 07:35:00,2024-11-14 09:35:00,Day
1506,1506,2025-10-21 19:39:00,2025-10-21 19:39:00,Night
1507,1507,2024-07-29 03:49:00,2024-07-29 03:49:00,Night
1508,1508,2024-04-05 06:44:00,2024-04-05 06:44:00,Day
1509,1509,2026-06-07 03:32:00,2026-06-07 06:32:00,Night
1510,1510,2025-12-29 04:27:00,2025-12-29 06:27:00,Night
1511,1511,2025-01-31 20:13:00,2025-01-31 20:13:00,Night
1512,1512,2025-12-30 14:43:00,2025-12-30 14:43:00,Day
1513,1513,2025-08-06 07:07:00,2025-08-06 07:07:00,Day
1514,1514,2025-07-01 22:12:00,2025-07-02 01:12:00,Night
1515,1515,2024-04-18 04:57:00,2024-04-18 07:57:00,Night
1516,1516,2026-05-05 22:59:00,2026-05-06 01:59:00,Night
1517,1517,2026-05-17 03:02:00,2026-05-17 04:02:00,Night
1518,1518,2025-02-08 09:57:00,2025-02-08 11:57:00,Day
1519,1519,2024-05-16 15:42:00,2024-05-16 15:42:00,Day
1520,1520,2025-09-06 11:30:00,2025-09-06 13:30:00,Day
1521,1521,2026-01-08 07:54:00,2026-01-08 09:54:00,Day
1522,1522,2026-01-10 07:13:00,2026-01-10 07:13:00,Day
1523,1523,2024-03-23 22:21:00,2024-03-24 00:21:00,Night
1524,1524,2025-03-10 10:59:00,2025-03-10 11:59:00,Day
1525,1525,2026-03-04 05:47:00,2026-03-04 07:47:00,Night
1526,1526,2024-06-19 12:35:00,2024-06-19 14:35:00,Day
1527,1527,2024-04-24 07:08:00,2024-04-24 07:08:00,Day
1528,1528,2026-04-04 21:32:00,2026-04-05 00:32:00,Night
1529,1529,2024-12-19 16:07:00,2024-12-19 19:07:00,Day
1530,1530,2024-02-28 17:25:00,2024-02-28 18:25:00,Day
1531,1531,2024-02-13 21:27:00,2024-02-14 00:27:00,Night
1532,1532,2025-04-28 05:16:00,2025-04-28 07:16:00,Night
1533,1533,2025-01-18 08:14:00,2025-01-18 09:14:00,Day
1534,1534,2025-04-16 11:47:00,2025-04-16 11:47:00,Day
1535,1535,2026-06-04 04:55:00,2026-06-04 04:55:00,Night
1536,1536,2025-12-26 02:00:00,2025-12-26 05:00:00,Night
1537,1537,2024-05-18 16:36:00,2024-05-18 17:36:00,Day
1538,1538,2024-10-05 00:38:00,2024-10-05 03:38:00,Night
1539,1539,2025-10-03 12:55:00,2025-10-03 14:55:00,Day
1540,1540,2024-06-04 18:53:00,2024-06-04 21:53:00,Day
1541,1541,2025-05-11 14:12:00,2025-05-11 14:12:00,Day
1542,1542,2025-02-27 17:02:00,2025-02-27 17:02:00,Day
1543,1543,2026-03-29 09:56:00,2026-03-29 11:56:00,Day
1544,1544,2025-09-25 19:02:00,2025-09-25 19:02:00,Night
1545,1545,2024-03-25 20:12:00,2024-03-25 21:12:00,Night
1546,1546,2025-11-08 06:07:00,2025-11-08 09:07:00,Day
1547,1547,2024-11-16 02:37:00,2024-11-16 02:37:00,Night
1548,1548,2026-05-13 05:01:00,2026-05-13 08:01:00,Night
1549,1549,2025-05-08 20:06:00,2025-05-08 23:06:00,Night
1550,1550,2025-06-26 04:54:00,2025-06-26 05:54:00,Night
1551,1551,2024-09-01 22:08:00,2024-09-02 00:08:00,Night
1552,1552,2024-02-23 11:55:00,2024-02-23 11:55:00,Day
1553,1553,2025-03-05 09:45:00,2025-03-05 10:45:00,Day
1554,1554,2024-06-29 19:17:00,2024-06-29 21:17:00,Night
1555,1555,2024-12-30 06:41:00,2024-12-30 07:41:00,Day
1556,1556,2026-02-12 10:11:00,2026-02-12 11:11:00,Day
1557,1557,2026-03-31 06:52:00,2026-03-31 07:52:00,Day
1558,1558,2024-12-10 20:02:00,2024-12-10 21:02:00,Night
1559,1559,2024-03-29 01:56:00,2024-03-29 04:56:00,Night
1560,1560,2025-03-19 16:38:00,2025-03-19 18:38:00,Day
1561,1561,2025-05-21 10:33:00,2025-05-21 13:33:00,Day
1562,1562,2025-12-18 19:16:00,2025-12-18 19:16:00,Night
1563,1563,2024-07-11 03:16:00,2024-07-11 03:16:00,Night
1564,1564,2025-11-21 08:30:00,2025-11-21 10:30:00,Day
1565,1565,2024-10-16 22:40:00,2024-10-16 23:40:00,Night
1566,1566,2025-09-14 14:37:00,2025-09-14 14:37:00,Day
1567,1567,2024-07-03 11:12:00,2024-07-03 14:12:00,Day
1568,1568,2024-05-24 13:41:00,2024-05-24 13:41:00,Day
1569,1569,2024-08-05 04:56:00,2024-08-05 07:56:00,Night
1570,1570,2024-11-27 08:02:00,2024-11-27 10:02:00,Day
1571,1571,2024-07-10 12:16:00,2024-07-10 15:16:00,Day
1572,1572,2024-05-03 19:36:00,2024-05-03 19:36:00,Night
1573,1573,2025-11-19 11:39:00,2025-11-19 14:39:00,Day
1574,1574,2024-02-06 14:09:00,2024-02-06 14:09:00,Day
1575,1575,2024-05-13 18:49:00,2024-05-13 18:49:00,Day
1576,1576,2026-02-16 00:33:00,2026-02-16 01:33:00,Night
1577,1577,2025-10-27 08:48:00,2025-10-27 11:48:00,Day
1578,1578,2024-06-11 05:26:00,2024-06-11 07:26:00,Night
1579,1579,2026-03-22 03:49:00,2026-03-22 03:49:00,Night
1580,1580,2025-07-04 03:54:00,2025-07-04 05:54:00,Night
1581,1581,2024-07-08 16:10:00,2024-07-08 18:10:00,Day
1582,1582,2024-04-03 18:28:00,2024-04-03 18:28:00,Day
1583,1583,2026-05-03 02:32:00,2026-05-03 05:32:00,Night
1584,1584,2024-03-10 19:01:00,2024-03-10 21:01:00,Night
1585,1585,2025-02-03 13:29:00,2025-02-03 14:29:00,Day
1586,1586,2025-12-29 22:58:00,2025-12-29 23:58:00,Night
1587,1587,2025-08-19 17:36:00,2025-08-19 19:36:00,Day
1588,1588,2025-09-17 10:39:00,2025-09-17 11:39:00,Day
1589,1589,2026-01-03 21:36:00,2026-01-03 22:36:00,Night
1590,1590,2024-10-29 17:05:00,2024-10-29 17:05:00,Day
1591,1591,2026-05-10 14:59:00,2026-05-10 16:59:00,Day
1592,1592,2026-03-11 15:36:00,2026-03-11 17:36:00,Day
1593,1593,2025-01-17 00:01:00,2025-01-17 03:01:00,Night
1594,1594,2024-07-17 14:01:00,2024-07-17 16:01:00,Day
1595,1595,2024-10-16 04:26:00,2024-10-16 06:26:00,Night
1596,1596,2024-05-27 05:42:00,2024-05-27 08:42:00,Night
1597,1597,2025-05-13 18:26:00,2025-05-13 20:26:00,Day
1598,1598,2024-12-20 07:05:00,2024-12-20 09:05:00,Day
1599,1599,2025-12-09 05:11:00,2025-12-09 05:11:00,Night
1600,1600,2024-02-22 01:46:00,2024-02-22 01:46:00,Night
1601,1601,2024-10-05 12:38:00,2024-10-05 12:38:00,Day
1602,1602,2026-04-15 13:09:00,2026-04-15 14:09:00,Day
1603,1603,2024-04-04 21:05:00,2024-04-04 21:05:00,Night
1604,1604,2025-05-02 07:18:00,2025-05-02 07:18:00,Day
1605,1605,2025-07-04 05:04:00,2025-07-04 07:04:00,Night
1606,1606,2024-01-22 21:26:00,2024-01-23 00:26:00,Night
1607,1607,2025-09-07 23:51:00,2025-09-08 01:51:00,Night
1608,1608,2026-02-02 00:11:00,2026-02-02 00:11:00,Night
1609,1609,2026-06-01 03:56:00,2026-06-01 04:56:00,Night
1610,1610,2026-06-04 02:18:00,2026-06-04 04:18:00,Night
1611,1611,2024-06-06 22:19:00,2024-06-07 01:19:00,Night
1612,1612,2024-10-11 05:45:00,2024-10-11 08:45:00,Night
1613,1613,2024-10-02 10:02:00,2024-10-02 12:02:00,Day
1614,1614,2025-02-08 18:41:00,2025-02-08 20:41:00,Day
1615,1615,2024-04-17 21:12:00,2024-04-17 23:12:00,Night
1616,1616,2024-02-15 11:18:00,2024-02-15 13:18:00,Day
1617,1617,2026-04-19 23:55:00,2026-04-20 00:55:00,Night
1618,1618,2024-10-13 21:43:00,2024-10-14 00:43:00,Night
1619,1619,2026-05-15 14:32:00,2026-05-15 17:32:00,Day
1620,1620,2024-03-08 15:19:00,2024-03-08 16:19:00,Day
1621,1621,2024-04-21 11:42:00,2024-04-21 14:42:00,Day
1622,1622,2026-06-24 01:59:00,2026-06-24 04:59:00,Night
1623,1623,2025-01-29 23:54:00,2025-01-30 02:54:00,Night
1624,1624,2024-05-16 06:41:00,2024-05-16 08:41:00,Day
1625,1625,2024-03-09 07:13:00,2024-03-09 10:13:00,Day
1626,1626,2025-07-30 15:19:00,2025-07-30 17:19:00,Day
1627,1627,2024-01-12 16:38:00,2024-01-12 16:38:00,Day
1628,1628,2024-09-05 03:35:00,2024-09-05 05:35:00,Night
1629,1629,2024-07-17 00:44:00,2024-07-17 01:44:00,Night
1630,1630,2025-05-12 16:40:00,2025-05-12 18:40:00,Day
1631,1631,2024-04-10 06:09:00,2024-04-10 07:09:00,Day
1632,1632,2025-08-03 21:47:00,2025-08-03 23:47:00,Night
1633,1633,2024-10-01 11:07:00,2024-10-01 12:07:00,Day
1634,1634,2025-12-15 20:01:00,2025-12-15 21:01:00,Night
1635,1635,2025-06-19 13:54:00,2025-06-19 13:54:00,Day
1636,1636,2024-10-16 22:05:00,2024-10-17 00:05:00,Night
1637,1637,2025-05-09 10:59:00,2025-05-09 13:59:00,Day
1638,1638,2025-03-15 03:22:00,2025-03-15 04:22:00,Night
1639,1639,2025-08-24 18:00:00,2025-08-24 19:00:00,Day
1640,1640,2024-08-26 15:49:00,2024-08-26 16:49:00,Day
1641,1641,2024-04-22 03:49:00,2024-04-22 03:49:00,Night
1642,1642,2025-11-20 19:59:00,2025-11-20 19:59:00,Night
1643,1643,2025-01-16 10:34:00,2025-01-16 12:34:00,Day
1644,1644,2025-05-02 06:14:00,2025-05-02 06:14:00,Day
1645,1645,2024-05-03 20:37:00,2024-05-03 21:37:00,Night
1646,1646,2025-09-19 17:05:00,2025-09-19 17:05:00,Day
1647,1647,2025-08-12 03:28:00,2025-08-12 05:28:00,Night
1648,1648,2025-04-18 16:06:00,2025-04-18 17:06:00,Day
